"Step","GOOD-rmappo-sd-beta-add-id-20240520-150835-seed1 - average_episode_rewards","GOOD-rmappo-sd-beta-add-id-20240520-150835-seed1 - average_episode_rewards__MIN","GOOD-rmappo-sd-beta-add-id-20240520-150835-seed1 - average_episode_rewards__MAX"
"16400","13.175000250339508","13.175000250339508","13.175000250339508"
"16600","10.387498885393143","10.387498885393143","10.387498885393143"
"16800","6.337500363588333","6.337500363588333","6.337500363588333"
"17000","7.262499630451202","7.262499630451202","7.262499630451202"
"17200","8.07499960064888","8.07499960064888","8.07499960064888"
"17400","9.074998646974564","9.074998646974564","9.074998646974564"
"17600","7.862497866153717","7.862497866153717","7.862497866153717"
"17800","10.199999064207077","10.199999064207077","10.199999064207077"
"18000","8.662500232458115","8.662500232458115","8.662500232458115"
"18200","22.637498378753662","22.637498378753662","22.637498378753662"
"18400","8.19999873638153","8.19999873638153","8.19999873638153"
"18600","8.72500017285347","8.72500017285347","8.72500017285347"
"18800","8.574999123811722","8.574999123811722","8.574999123811722"
"19000","7.850000262260437","7.850000262260437","7.850000262260437"
"19200","11.874998360872269","11.874998360872269","11.874998360872269"
"19400","24.412497878074646","24.412497878074646","24.412497878074646"
"19600","10.687500983476639","10.687500983476639","10.687500983476639"
"19800","8.075001090765","8.075001090765","8.075001090765"
"20000","24.812495708465576","24.812495708465576","24.812495708465576"
"20200","26.399999856948853","26.399999856948853","26.399999856948853"
"20400","10.599999129772186","10.599999129772186","10.599999129772186"
"20600","11.149998754262924","11.149998754262924","11.149998754262924"
"20800","24.424996972084045","24.424996972084045","24.424996972084045"
"21000","9.212496876716614","9.212496876716614","9.212496876716614"
"21200","7.674999535083771","7.674999535083771","7.674999535083771"
"21400","10.874997824430466","10.874997824430466","10.874997824430466"
"21600","8.5999995470047","8.5999995470047","8.5999995470047"
"21800","8.32500010728836","8.32500010728836","8.32500010728836"
"22000","9.76249873638153","9.76249873638153","9.76249873638153"
"22200","22.53749519586563","22.53749519586563","22.53749519586563"
"22400","13.749998807907104","13.749998807907104","13.749998807907104"
"22600","21.674999594688416","21.674999594688416","21.674999594688416"
"22800","13.912498950958252","13.912498950958252","13.912498950958252"
"23000","11.999998986721039","11.999998986721039","11.999998986721039"
"23200","7.724999636411667","7.724999636411667","7.724999636411667"
"23400","9.987499564886093","9.987499564886093","9.987499564886093"
"23600","9.50000062584877","9.50000062584877","9.50000062584877"
"23800","22.712501883506775","22.712501883506775","22.712501883506775"
"24000","10.324999690055847","10.324999690055847","10.324999690055847"
"24200","22.249998152256012","22.249998152256012","22.249998152256012"
"24400","8.274999260902405","8.274999260902405","8.274999260902405"
"24600","13.350000977516174","13.350000977516174","13.350000977516174"
"24800","10.574999451637268","10.574999451637268","10.574999451637268"
"25000","7.250001281499863","7.250001281499863","7.250001281499863"
"25200","21.162497997283936","21.162497997283936","21.162497997283936"
"25400","9.012499451637268","9.012499451637268","9.012499451637268"
"25600","13.762499392032623","13.762499392032623","13.762499392032623"
"25800","8.899999409914017","8.899999409914017","8.899999409914017"
"26000","25.7999986410141","25.7999986410141","25.7999986410141"
"26200","27.037498354911804","27.037498354911804","27.037498354911804"
"26400","7.662498205900192","7.662498205900192","7.662498205900192"
"26600","9.149998426437378","9.149998426437378","9.149998426437378"
"26800","25.39999485015869","25.39999485015869","25.39999485015869"
"27000","25.449997186660767","25.449997186660767","25.449997186660767"
"27200","10.14999970793724","10.14999970793724","10.14999970793724"
"27400","7.237499952316284","7.237499952316284","7.237499952316284"
"27600","24.937498569488525","24.937498569488525","24.937498569488525"
"27800","9.449999034404755","9.449999034404755","9.449999034404755"
"28000","8.73749926686287","8.73749926686287","8.73749926686287"
"28200","22.237499058246613","22.237499058246613","22.237499058246613"
"28400","11.71249970793724","11.71249970793724","11.71249970793724"
"28600","10.14999970793724","10.14999970793724","10.14999970793724"
"28800","10.41250005364418","10.41250005364418","10.41250005364418"
"29000","20.649999380111694","20.649999380111694","20.649999380111694"
"29200","12.812501192092896","12.812501192092896","12.812501192092896"
"29400","9.225000441074371","9.225000441074371","9.225000441074371"
"29600","8.250000327825546","8.250000327825546","8.250000327825546"
"29800","8.812501281499863","8.812501281499863","8.812501281499863"
"30000","23.97499829530716","23.97499829530716","23.97499829530716"
"30200","9.987499564886093","9.987499564886093","9.987499564886093"
"30400","8.73749926686287","8.73749926686287","8.73749926686287"
"30600","22.850000858306885","22.850000858306885","22.850000858306885"
"30800","10.625001043081284","10.625001043081284","10.625001043081284"
"31000","9.62500125169754","9.62500125169754","9.62500125169754"
"31200","9.25000086426735","9.25000086426735","9.25000086426735"
"31400","10.737501084804535","10.737501084804535","10.737501084804535"
"31600","11.399999260902405","11.399999260902405","11.399999260902405"
"31800","9.087499976158142","9.087499976158142","9.087499976158142"
"32000","9.362499415874481","9.362499415874481","9.362499415874481"
"32200","9.062500298023224","9.062500298023224","9.062500298023224"
"32400","8.237498998641968","8.237498998641968","8.237498998641968"
"32600","8.537497371435165","8.537497371435165","8.537497371435165"
"32800","9.025000780820847","9.025000780820847","9.025000780820847"
"33000","8.449999988079071","8.449999988079071","8.449999988079071"
"33200","9.037501364946365","9.037501364946365","9.037501364946365"
"33400","22.1374973654747","22.1374973654747","22.1374973654747"
"33600","9.76250097155571","9.76250097155571","9.76250097155571"
"33800","7.262499630451202","7.262499630451202","7.262499630451202"
"34000","9.849998354911804","9.849998354911804","9.849998354911804"
"34200","10.362501442432404","10.362501442432404","10.362501442432404"
"34400","9.549999237060547","9.549999237060547","9.549999237060547"
"34600","10.999999195337296","10.999999195337296","10.999999195337296"
"34800","9.700001031160355","9.700001031160355","9.700001031160355"
"35000","9.37500074505806","9.37500074505806","9.37500074505806"
"35200","9.50000062584877","9.50000062584877","9.50000062584877"
"35400","8.475000411272049","8.475000411272049","8.475000411272049"
"35600","10.899997502565384","10.899997502565384","10.899997502565384"
"35800","7.724997401237488","7.724997401237488","7.724997401237488"
"36000","8.837498724460602","8.837498724460602","8.837498724460602"
"36200","11.512500047683716","11.512500047683716","11.512500047683716"
"36400","6.874997913837433","6.874997913837433","6.874997913837433"
"36600","10.537499189376831","10.537499189376831","10.537499189376831"
"36800","8.974997699260712","8.974997699260712","8.974997699260712"
"37000","7.974998652935028","7.974998652935028","7.974998652935028"
"37200","10.974999517202377","10.974999517202377","10.974999517202377"
"37400","9.012498706579208","9.012498706579208","9.012498706579208"
"37600","10.000000149011612","10.000000149011612","10.000000149011612"
"37800","7.962498813867569","7.962498813867569","7.962498813867569"
"38000","9.49999913573265","9.49999913573265","9.49999913573265"
"38200","7.9750001430511475","7.9750001430511475","7.9750001430511475"
"38400","8.750000596046448","8.750000596046448","8.750000596046448"
"38600","8.974999189376831","8.974999189376831","8.974999189376831"
"38800","36.53750121593475","36.53750121593475","36.53750121593475"
"39000","10.512501746416092","10.512501746416092","10.512501746416092"
"39200","10.41250005364418","10.41250005364418","10.41250005364418"
"39400","10.600000619888306","10.600000619888306","10.600000619888306"
"39600","9.925000369548798","9.925000369548798","9.925000369548798"
"39800","11.300001293420792","11.300001293420792","11.300001293420792"
"40000","9.437499195337296","9.437499195337296","9.437499195337296"
"40200","14.19999897480011","14.19999897480011","14.19999897480011"
"40400","8.224998414516449","8.224998414516449","8.224998414516449"
"40600","10.137499868869781","10.137499868869781","10.137499868869781"
"40800","11.425000429153442","11.425000429153442","11.425000429153442"
"41000","10.375002026557922","10.375002026557922","10.375002026557922"
"41200","20.03749907016754","20.03749907016754","20.03749907016754"
"41400","7.425001263618469","7.425001263618469","7.425001263618469"
"41600","15.062500536441803","15.062500536441803","15.062500536441803"
"41800","8.124999701976776","8.124999701976776","8.124999701976776"
"42000","11.162501573562622","11.162501573562622","11.162501573562622"
"42200","9.412499517202377","9.412499517202377","9.412499517202377"
"42400","8.900000900030136","8.900000900030136","8.900000900030136"
"42600","10.362499207258224","10.362499207258224","10.362499207258224"
"42800","10.187502205371857","10.187502205371857","10.187502205371857"
"43000","10.087499767541885","10.087499767541885","10.087499767541885"
"43200","7.787502557039261","7.787502557039261","7.787502557039261"
"43400","9.162501245737076","9.162501245737076","9.162501245737076"
"43600","7.17499852180481","7.17499852180481","7.17499852180481"
"43800","11.425000429153442","11.425000429153442","11.425000429153442"
"44000","8.124999701976776","8.124999701976776","8.124999701976776"
"44200","9.062501043081284","9.062501043081284","9.062501043081284"
"44400","8.31250175833702","8.31250175833702","8.31250175833702"
"44600","22.90000170469284","22.90000170469284","22.90000170469284"
"44800","11.85000166296959","11.85000166296959","11.85000166296959"
"45000","8.637499064207077","8.637499064207077","8.637499064207077"
"45200","11.412499099969864","11.412499099969864","11.412499099969864"
"45400","9.662501513957977","9.662501513957977","9.662501513957977"
"45600","10.862500220537186","10.862500220537186","10.862500220537186"
"45800","9.837499260902405","9.837499260902405","9.837499260902405"
"46000","9.150000661611557","9.150000661611557","9.150000661611557"
"46200","20.98749876022339","20.98749876022339","20.98749876022339"
"46400","8.675000816583633","8.675000816583633","8.675000816583633"
"46600","9.837500751018524","9.837500751018524","9.837500751018524"
"46800","13.912500441074371","13.912500441074371","13.912500441074371"
"47000","27.149999141693115","27.149999141693115","27.149999141693115"
"47200","11.19999960064888","11.19999960064888","11.19999960064888"
"47400","9.324999898672104","9.324999898672104","9.324999898672104"
"47600","9.837499260902405","9.837499260902405","9.837499260902405"
"47800","10.374999791383743","10.374999791383743","10.374999791383743"
"48000","25.075000524520874","25.075000524520874","25.075000524520874"
"48200","9.974999725818634","9.974999725818634","9.974999725818634"
"48400","23.762497305870056","23.762497305870056","23.762497305870056"
"48600","8.73749926686287","8.73749926686287","8.73749926686287"
"48800","9.63749885559082","9.63749885559082","9.63749885559082"
"49000","10.28750017285347","10.28750017285347","10.28750017285347"
"49200","8.249998837709427","8.249998837709427","8.249998837709427"
"49400","10.03749817609787","10.03749817609787","10.03749817609787"
"49600","10.049998015165329","10.049998015165329","10.049998015165329"
"49800","7.29999840259552","7.29999840259552","7.29999840259552"
"50000","8.499999344348907","8.499999344348907","8.499999344348907"
"50200","9.887497872114182","9.887497872114182","9.887497872114182"
"50400","8.612499386072159","8.612499386072159","8.612499386072159"
"50600","7.712499052286148","7.712499052286148","7.712499052286148"
"50800","22.949999570846558","22.949999570846558","22.949999570846558"
"51000","24.24999624490738","24.24999624490738","24.24999624490738"
"51200","11.58750057220459","11.58750057220459","11.58750057220459"
"51400","22.387497127056122","22.387497127056122","22.387497127056122"
"51600","11.262499541044235","11.262499541044235","11.262499541044235"
"51800","10.712499916553497","10.712499916553497","10.712499916553497"
"52000","6.199999153614044","6.199999153614044","6.199999153614044"
"52200","8.887499570846558","8.887499570846558","8.887499570846558"
"52400","8.624997735023499","8.624997735023499","8.624997735023499"
"52600","7.174999266862869","7.174999266862869","7.174999266862869"
"52800","5.774998664855957","5.774998664855957","5.774998664855957"
"53000","12.737497687339783","12.737497687339783","12.737497687339783"
"53200","9.037500619888306","9.037500619888306","9.037500619888306"
"53400","9.362499415874481","9.362499415874481","9.362499415874481"
"53600","8.21249932050705","8.21249932050705","8.21249932050705"
"53800","9.549999982118607","9.549999982118607","9.549999982118607"
"54000","8.924998342990875","8.924998342990875","8.924998342990875"
"54200","9.474997222423553","9.474997222423553","9.474997222423553"
"54400","9.087497740983963","9.087497740983963","9.087497740983963"
"54600","8.47499668598175","8.47499668598175","8.47499668598175"
"54800","11.812499165534973","11.812499165534973","11.812499165534973"
"55000","9.562499076128006","9.562499076128006","9.562499076128006"
"55200","10.149997472763062","10.149997472763062","10.149997472763062"
"55400","24.549999833106995","24.549999833106995","24.549999833106995"
"55600","10.087496787309647","10.087496787309647","10.087496787309647"
"55800","9.77499857544899","9.77499857544899","9.77499857544899"
"56000","8.512499183416367","8.512499183416367","8.512499183416367"
"56200","10.274999588727951","10.274999588727951","10.274999588727951"
"56400","8.924999833106995","8.924999833106995","8.924999833106995"
"56600","9.062501043081284","9.062501043081284","9.062501043081284"
"56800","11.049998551607132","11.049998551607132","11.049998551607132"
"57000","24.32500123977661","24.32500123977661","24.32500123977661"
"57200","8.250000327825546","8.250000327825546","8.250000327825546"
"57400","8.824999630451202","8.824999630451202","8.824999630451202"
"57600","26.16249918937683","26.16249918937683","26.16249918937683"
"57800","10.175000131130219","10.175000131130219","10.175000131130219"
"58000","9.987501055002213","9.987501055002213","9.987501055002213"
"58200","8.524999767541885","8.524999767541885","8.524999767541885"
"58400","9.76250097155571","9.76250097155571","9.76250097155571"
"58600","20.225000381469727","20.225000381469727","20.225000381469727"
"58800","7.637499272823334","7.637499272823334","7.637499272823334"
"59000","16.049998998641968","16.049998998641968","16.049998998641968"
"59200","7.16249942779541","7.16249942779541","7.16249942779541"
"59400","10.55000126361847","10.55000126361847","10.55000126361847"
"59600","9.137498587369919","9.137498587369919","9.137498587369919"
"59800","11.399999260902405","11.399999260902405","11.399999260902405"
"60000","10.749998688697815","10.749998688697815","10.749998688697815"
"60200","10.262499004602432","10.262499004602432","10.262499004602432"
"60400","22.02499806880951","22.02499806880951","22.02499806880951"
"60600","8.124998956918716","8.124998956918716","8.124998956918716"
"60800","9.087501466274261","9.087501466274261","9.087501466274261"
"61000","7.7125005424022675","7.7125005424022675","7.7125005424022675"
"61200","9.77499932050705","9.77499932050705","9.77499932050705"
"61400","7.787499576807022","7.787499576807022","7.787499576807022"
"61600","7.912500202655792","7.912500202655792","7.912500202655792"
"61800","8.71250182390213","8.71250182390213","8.71250182390213"
"62000","11.124999076128006","11.124999076128006","11.124999076128006"
"62200","9.974999725818634","9.974999725818634","9.974999725818634"
"62400","9.962500631809235","9.962500631809235","9.962500631809235"
"62600","9.174998104572296","9.174998104572296","9.174998104572296"
"62800","11.187496781349182","11.187496781349182","11.187496781349182"
"63000","7.699999958276749","7.699999958276749","7.699999958276749"
"63200","7.475000619888306","7.475000619888306","7.475000619888306"
"63400","24.250000715255737","24.250000715255737","24.250000715255737"
"63600","8.837498724460602","8.837498724460602","8.837498724460602"
"63800","22.51249849796295","22.51249849796295","22.51249849796295"
"64000","11.874998360872269","11.874998360872269","11.874998360872269"
"64200","8.799999207258224","8.799999207258224","8.799999207258224"
"64400","24.11249876022339","24.11249876022339","24.11249876022339"
"64600","11.925001442432404","11.925001442432404","11.925001442432404"
"64800","25.162500143051147","25.162500143051147","25.162500143051147"
"65000","10.862497985363007","10.862497985363007","10.862497985363007"
"65200","24.424999952316284","24.424999952316284","24.424999952316284"
"65400","10.625000298023224","10.625000298023224","10.625000298023224"
"65600","9.662499278783798","9.662499278783798","9.662499278783798"
"65800","8.574997633695602","8.574997633695602","8.574997633695602"
"66000","9.612499922513962","9.612499922513962","9.612499922513962"
"66200","24.387501180171967","24.387501180171967","24.387501180171967"
"66400","7.324999570846558","7.324999570846558","7.324999570846558"
"66600","9.624999761581421","9.624999761581421","9.624999761581421"
"66800","9.087499976158142","9.087499976158142","9.087499976158142"
"67000","10.874997824430466","10.874997824430466","10.874997824430466"
"67200","8.100000023841858","8.100000023841858","8.100000023841858"
"67400","8.712498843669891","8.712498843669891","8.712498843669891"
"67600","10.774999856948853","10.774999856948853","10.774999856948853"
"67800","23.999999463558197","23.999999463558197","23.999999463558197"
"68000","9.612499922513962","9.612499922513962","9.612499922513962"
"68200","10.29999554157257","10.29999554157257","10.29999554157257"
"68400","8.812499791383743","8.812499791383743","8.812499791383743"
"68600","9.462501853704453","9.462501853704453","9.462501853704453"
"68800","10.03749817609787","10.03749817609787","10.03749817609787"
"69000","23.762497305870056","23.762497305870056","23.762497305870056"
"69200","12.562498450279236","12.562498450279236","12.562498450279236"
"69400","9.612499177455902","9.612499177455902","9.612499177455902"
"69600","10.099998116493225","10.099998116493225","10.099998116493225"
"69800","8.837498724460602","8.837498724460602","8.837498724460602"
"70000","9.999997168779373","9.999997168779373","9.999997168779373"
"70200","9.949998557567596","9.949998557567596","9.949998557567596"
"70400","8.799998462200165","8.799998462200165","8.799998462200165"
"70600","9.49999913573265","9.49999913573265","9.49999913573265"
"70800","9.412499517202377","9.412499517202377","9.412499517202377"
"71000","10.399998724460602","10.399998724460602","10.399998724460602"
"71200","9.199998527765274","9.199998527765274","9.199998527765274"
"71400","9.487500786781311","9.487500786781311","9.487500786781311"
"71600","9.012498706579208","9.012498706579208","9.012498706579208"
"71800","22.224999964237213","22.224999964237213","22.224999964237213"
"72000","9.724999219179153","9.724999219179153","9.724999219179153"
"72200","12.037500739097595","12.037500739097595","12.037500739097595"
"72400","7.762499898672104","7.762499898672104","7.762499898672104"
"72600","26.349997520446777","26.349997520446777","26.349997520446777"
"72800","24.762500822544098","24.762500822544098","24.762500822544098"
"73000","20.97499817609787","20.97499817609787","20.97499817609787"
"73200","7.549998909235001","7.549998909235001","7.549998909235001"
"73400","13.175001740455627","13.175001740455627","13.175001740455627"
"73600","25.24999976158142","25.24999976158142","25.24999976158142"
"73800","12.700000405311584","12.700000405311584","12.700000405311584"
"74000","8.937498182058334","8.937498182058334","8.937498182058334"
"74200","10.074999183416367","10.074999183416367","10.074999183416367"
"74400","8.949998766183853","8.949998766183853","8.949998766183853"
"74600","9.787498414516449","9.787498414516449","9.787498414516449"
"74800","8.112497627735138","8.112497627735138","8.112497627735138"
"75000","9.25000011920929","9.25000011920929","9.25000011920929"
"75200","25.23750066757202","25.23750066757202","25.23750066757202"
"75400","9.787500649690628","9.787500649690628","9.787500649690628"
"75600","11.212500929832458","11.212500929832458","11.212500929832458"
"75800","8.974998444318771","8.974998444318771","8.974998444318771"
"76000","7.487500458955765","7.487500458955765","7.487500458955765"
"76200","20.800000429153442","20.800000429153442","20.800000429153442"
"76400","14.087499678134918","14.087499678134918","14.087499678134918"
"76600","9.299999475479126","9.299999475479126","9.299999475479126"
"76800","11.349999159574509","11.349999159574509","11.349999159574509"
"77000","9.337501227855682","9.337501227855682","9.337501227855682"
"77200","22.787494957447052","22.787494957447052","22.787494957447052"
"77400","11.100000143051147","11.100000143051147","11.100000143051147"
"77600","9.649999439716339","9.649999439716339","9.649999439716339"
"77800","8.174999058246613","8.174999058246613","8.174999058246613"
"78000","9.062498062849045","9.062498062849045","9.062498062849045"
"78200","17.749997973442078","17.749997973442078","17.749997973442078"
"78400","16.062498092651367","16.062498092651367","16.062498092651367"
"78600","9.487497061491013","9.487497061491013","9.487497061491013"
"78800","24.537494778633118","24.537494778633118","24.537494778633118"
"79000","18.737497925758362","18.737497925758362","18.737497925758362"
"79200","30.050000548362732","30.050000548362732","30.050000548362732"
"79400","7.55000114440918","7.55000114440918","7.55000114440918"
"79600","11.024998873472214","11.024998873472214","11.024998873472214"
"79800","22.82499670982361","22.82499670982361","22.82499670982361"
"80000","8.624996989965439","8.624996989965439","8.624996989965439"
"80200","10.074999928474426","10.074999928474426","10.074999928474426"
"80400","13.712500035762787","13.712500035762787","13.712500035762787"
"80600","24.974998831748962","24.974998831748962","24.974998831748962"
"80800","37.67499923706055","37.67499923706055","37.67499923706055"
"81000","11.462501436471939","11.462501436471939","11.462501436471939"
"81200","11.924999207258224","11.924999207258224","11.924999207258224"
"81400","10.462500900030136","10.462500900030136","10.462500900030136"
"81600","24.62500035762787","24.62500035762787","24.62500035762787"
"81800","22.68749624490738","22.68749624490738","22.68749624490738"
"82000","8.425000309944153","8.425000309944153","8.425000309944153"
"82200","8.387500792741776","8.387500792741776","8.387500792741776"
"82400","8.812499791383743","8.812499791383743","8.812499791383743"
"82600","15.449997782707214","15.449997782707214","15.449997782707214"
"82800","8.674997091293335","8.674997091293335","8.674997091293335"
"83000","9.099998325109482","9.099998325109482","9.099998325109482"
"83200","8.049999177455902","8.049999177455902","8.049999177455902"
"83400","26.862499117851257","26.862499117851257","26.862499117851257"
"83600","9.925001114606857","9.925001114606857","9.925001114606857"
"83800","21.949997544288635","21.949997544288635","21.949997544288635"
"84000","13.862499594688416","13.862499594688416","13.862499594688416"
"84200","7.837499678134918","7.837499678134918","7.837499678134918"
"84400","11.212499439716339","11.212499439716339","11.212499439716339"
"84600","8.150000870227814","8.150000870227814","8.150000870227814"
"84800","9.887498617172241","9.887498617172241","9.887498617172241"
"85000","23.737499117851257","23.737499117851257","23.737499117851257"
"85200","7.449997216463089","7.449997216463089","7.449997216463089"
"85400","9.000001102685928","9.000001102685928","9.000001102685928"
"85600","24.49999749660492","24.49999749660492","24.49999749660492"
"85800","8.624999970197678","8.624999970197678","8.624999970197678"
"86000","9.312499314546585","9.312499314546585","9.312499314546585"
"86200","22.699996829032898","22.699996829032898","22.699996829032898"
"86400","7.825000584125519","7.825000584125519","7.825000584125519"
"86600","9.262499958276749","9.262499958276749","9.262499958276749"
"86800","9.637502580881119","9.637502580881119","9.637502580881119"
"87000","7.7125005424022675","7.7125005424022675","7.7125005424022675"
"87200","9.162501990795135","9.162501990795135","9.162501990795135"
"87400","8.649999648332596","8.649999648332596","8.649999648332596"
"87600","10.449998825788498","10.449998825788498","10.449998825788498"
"87800","10.387498140335083","10.387498140335083","10.387498140335083"
"88000","6.999997794628143","6.999997794628143","6.999997794628143"
"88200","21.912498772144318","21.912498772144318","21.912498772144318"
"88400","8.400000631809235","8.400000631809235","8.400000631809235"
"88600","8.024999499320984","8.024999499320984","8.024999499320984"
"88800","15.412499010562897","15.412499010562897","15.412499010562897"
"89000","9.125000238418579","9.125000238418579","9.125000238418579"
"89200","10.399999469518661","10.399999469518661","10.399999469518661"
"89400","12.63749897480011","12.63749897480011","12.63749897480011"
"89600","23.650000989437103","23.650000989437103","23.650000989437103"
"89800","9.712499380111694","9.712499380111694","9.712499380111694"
"90000","9.087500721216202","9.087500721216202","9.087500721216202"
"90200","11.862500011920929","11.862500011920929","11.862500011920929"
"90400","10.562501847743988","10.562501847743988","10.562501847743988"
"90600","22.387497127056122","22.387497127056122","22.387497127056122"
"90800","15.424996614456177","15.424996614456177","15.424996614456177"
"91000","24.75000023841858","24.75000023841858","24.75000023841858"
"91200","9.799998998641968","9.799998998641968","9.799998998641968"
"91400","8.649998903274536","8.649998903274536","8.649998903274536"
"91600","9.612499922513962","9.612499922513962","9.612499922513962"
"91800","20.237499475479126","20.237499475479126","20.237499475479126"
"92000","10.274998843669891","10.274998843669891","10.274998843669891"
"92200","13.524998724460602","13.524998724460602","13.524998724460602"
"92400","24.9875009059906","24.9875009059906","24.9875009059906"
"92600","11.212499439716339","11.212499439716339","11.212499439716339"
"92800","9.399999678134918","9.399999678134918","9.399999678134918"
"93000","7.574998587369919","7.574998587369919","7.574998587369919"
"93200","9.037500619888306","9.037500619888306","9.037500619888306"
"93400","6.9374993443489075","6.9374993443489075","6.9374993443489075"
"93600","23.987498879432678","23.987498879432678","23.987498879432678"
"93800","8.237498998641968","8.237498998641968","8.237498998641968"
"94000","11.999999731779099","11.999999731779099","11.999999731779099"
"94200","25.0249981880188","25.0249981880188","25.0249981880188"
"94400","11.700000613927841","11.700000613927841","11.700000613927841"
